437.819,-64.832,-250.381
429.134,-73.601,-245.370
431.788,-64.820,-241.138
432.480,-68.220,-246.780
429.286,-69.463,-248.764
424.844,-70.453,-251.507
432.173,-67.826,-247.892
434.633,-67.178,-250.186
428.129,-65.661,-247.420
429.562,-63.549,-243.208
432.363,-52.700,-245.959
430.024,-52.353,-248.514
436.335,-41.832,-247.109
434.861,-37.639,-248.026
430.852,-33.000,-243.695
430.372,-28.011,-233.487
437.293,-20.419,-230.132
441.540,-18.249,-216.430
439.949,-15.984,-205.501
443.690,-6.027,-192.318
448.799,3.772,-179.339
447.385,12.772,-166.733
445.581,27.641,-157.536
447.313,40.545,-135.592
443.108,58.291,-125.981
443.440,75.664,-117.170
438.966,84.406,-106.304
444.029,105.242,-93.754
435.933,118.000,-79.389
425.944,147.506,-66.008
418.806,163.395,-46.176
404.636,183.482,-33.192
399.945,205.383,-17.952
386.643,222.599,-3.580
372.297,241.627,20.109
359.574,266.452,32.554
343.343,276.130,45.875
329.715,296.735,69.464
312.562,308.258,88.484
301.960,319.398,103.526
297.894,327.621,122.810
286.417,332.610,146.801
274.063,338.144,158.642
267.868,342.010,171.561
260.442,346.046,183.075
253.030,351.013,189.198
250.010,349.790,205.183
246.428,362.047,203.255
253.301,361.605,213.906
250.226,366.733,213.487
251.638,364.235,214.755
254.908,370.951,213.114
254.594,371.038,210.922
255.088,372.660,209.615
261.765,364.071,205.399
263.258,374.201,203.259
264.362,368.687,198.668
281.684,370.582,193.201
296.422,369.422,190.408
306.253,360.537,181.367
314.960,353.345,179.609
336.924,346.989,169.271
340.105,331.460,159.370
360.726,323.876,153.560
372.922,315.142,131.419
381.910,304.224,127.753
398.292,290.169,105.743
410.731,279.014,85.479
426.414,263.093,71.107
433.995,246.706,48.881
445.329,234.126,26.706
458.141,217.258,0.220
465.536,197.144,-16.395
475.857,179.503,-45.975
480.675,153.454,-73.850
483.587,128.297,-97.858
488.838,110.461,-125.340
488.363,90.644,-142.296
489.427,68.956,-165.826
486.755,52.434,-190.622
484.150,31.851,-203.972
489.435,18.224,-216.155
482.056,0.503,-218.090
487.421,-13.294,-222.277
484.181,-26.280,-221.590
480.355,-34.119,-224.051
478.185,-40.009,-223.223
481.072,-52.027,-217.376
484.210,-44.682,-221.360
480.048,-48.715,-216.158
480.571,-45.185,-213.505
485.123,-50.147,-209.582
491.079,-57.192,-206.025
485.283,-50.463,-203.795
480.865,-46.509,-208.974
487.914,-52.765,-202.159
487.702,-53.589,-204.917
490.029,-44.303,-207.891
485.741,-51.061,-206.980
495.376,-49.178,-201.702
