487.455,-3.013,-292.694
491.043,-3.801,-292.116
489.717,-3.234,-289.310
487.596,-2.342,-291.384
483.699,-4.084,-289.070
484.206,-3.476,-288.104
486.966,5.286,-289.453
486.241,11.456,-287.709
483.943,18.927,-292.275
485.560,27.017,-289.994
483.620,38.765,-286.446
480.759,47.849,-287.198
475.031,61.679,-285.503
475.543,74.076,-284.743
470.923,86.467,-279.906
471.689,101.960,-278.585
467.225,114.723,-267.473
469.006,127.580,-259.834
464.429,142.007,-250.275
466.303,158.388,-240.306
466.455,171.964,-219.937
457.889,185.665,-206.404
459.651,201.917,-188.176
448.869,219.377,-172.309
443.842,237.649,-158.008
444.861,251.887,-135.984
432.210,273.198,-114.664
421.139,298.491,-95.139
415.386,308.039,-75.870
402.031,319.803,-58.422
399.132,332.952,-35.367
388.518,346.813,-14.229
374.818,357.304,7.838
367.464,367.166,31.985
357.609,379.686,57.813
348.556,383.545,85.110
334.199,395.994,101.104
323.870,398.138,125.790
308.247,406.870,143.177
298.311,414.838,161.613
285.764,417.251,177.978
271.251,418.756,193.241
259.560,429.900,207.150
246.616,429.410,221.811
241.572,431.771,235.415
229.222,434.169,238.963
222.803,436.455,247.793
224.413,432.047,254.397
223.723,434.347,257.887
225.100,434.644,255.837
229.826,430.275,259.020
234.547,427.377,259.075
239.918,427.402,255.220
239.065,421.821,256.603
242.129,425.616,255.238
251.671,425.405,246.480
251.709,424.407,241.171
253.321,427.419,238.184
260.692,426.356,231.413
266.395,426.157,223.725
270.917,425.345,216.308
279.186,421.424,209.186
285.124,421.378,196.622
290.348,414.045,194.109
300.206,412.075,176.137
314.473,407.198,167.432
327.292,405.923,156.056
340.294,395.214,136.530
350.860,385.310,118.677
368.063,375.370,106.915
381.806,365.932,89.535
390.754,353.130,65.651
410.540,341.155,50.164
415.760,328.604,28.442
426.802,309.437,5.077
435.361,298.602,-17.631
442.834,278.522,-45.341
449.737,263.452,-67.640
455.988,248.315,-86.521
459.261,234.561,-104.188
469.693,214.885,-120.194
473.888,198.927,-138.053
476.460,179.808,-160.303
479.375,164.597,-168.599
480.840,142.806,-181.678
483.574,128.346,-191.182
486.303,106.882,-203.937
487.867,81.193,-220.450
489.351,74.565,-226.483
489.761,59.975,-235.635
487.951,45.607,-245.367
489.423,26.230,-257.745
489.274,16.969,-264.233
486.881,6.474,-271.993
485.092,1.252,-276.170
482.664,-8.127,-280.238
479.150,-11.243,-284.664
477.940,-15.226,-287.559
482.603,-20.541,-287.400
485.322,-21.628,-284.593
