491.317,160.669,-235.213
490.341,165.999,-229.059
489.101,161.889,-228.831
491.439,160.466,-233.653
491.451,166.884,-227.669
490.628,163.509,-227.980
493.325,166.638,-234.770
486.721,161.010,-231.634
492.049,159.376,-231.800
494.047,151.440,-232.822
493.382,141.981,-235.849
494.593,136.620,-226.958
500.483,125.731,-220.556
500.756,119.073,-218.363
505.405,105.558,-203.530
509.970,92.222,-187.784
517.008,87.159,-175.250
523.292,72.017,-160.460
526.395,62.622,-141.160
527.713,47.878,-117.490
533.188,30.360,-101.434
532.911,19.511,-81.800
536.890,3.955,-58.647
535.718,-10.811,-36.439
539.743,-21.796,-15.780
532.520,-38.467,2.265
532.880,-55.464,23.068
526.278,-71.519,47.615
523.625,-84.472,69.680
516.764,-100.691,91.462
510.650,-119.471,113.633
501.628,-135.364,140.323
496.219,-154.127,161.124
482.264,-168.972,182.192
473.236,-187.525,198.633
463.103,-196.769,220.948
454.276,-215.803,245.281
438.561,-233.586,263.110
424.787,-248.012,284.004
408.985,-268.466,306.111
397.030,-286.017,326.101
381.389,-299.832,347.014
361.845,-313.588,366.778
344.972,-328.254,386.012
332.131,-344.392,401.065
313.597,-355.658,408.500
302.933,-356.930,421.031
291.895,-364.448,420.723
289.582,-377.553,430.662
282.432,-380.064,434.996
277.742,-385.116,443.155
280.196,-389.061,449.872
278.969,-389.359,447.052
279.287,-382.719,444.709
282.224,-380.002,448.708
294.632,-376.207,445.589
296.508,-364.921,444.009
308.647,-345.412,440.740
325.245,-329.569,432.452
338.168,-312.177,431.248
353.723,-296.573,424.434
367.218,-276.200,418.132
382.714,-255.127,407.386
398.010,-229.188,400.128
405.613,-218.508,385.744
416.178,-192.251,368.207
430.794,-179.014,347.949
444.360,-163.004,326.724
450.372,-147.045,301.049
465.596,-131.370,274.451
474.301,-116.411,249.952
477.078,-95.769,226.121
487.459,-80.673,198.348
491.860,-57.630,164.514
495.715,-32.914,142.963
499.119,-10.616,112.392
498.279,11.244,95.314
498.121,32.527,72.094
498.373,53.314,42.330
491.265,67.684,22.389
490.175,87.352,0.796
488.709,106.746,-17.426
480.725,125.838,-34.642
470.393,139.664,-50.736
466.467,159.096,-70.753
459.475,173.724,-88.435
455.716,184.155,-101.682
454.169,189.258,-116.669
448.498,197.636,-122.452
447.499,200.975,-124.833
444.791,197.325,-130.189
445.969,199.551,-135.462
449.053,195.631,-131.332
446.450,197.326,-134.126
449.968,193.216,-134.889
448.724,195.035,-135.108
447.848,198.372,-133.666
453.834,191.916,-131.773
452.732,194.816,-131.054
454.550,194.496,-137.064
