362.308,322.766,-218.066
363.598,320.822,-210.980
366.420,326.420,-215.313
367.387,317.096,-210.481
364.100,324.466,-212.082
365.825,320.439,-210.178
370.611,319.560,-213.958
363.324,315.709,-213.882
368.623,316.021,-213.213
373.581,311.988,-214.351
376.319,300.863,-208.722
380.958,298.118,-211.538
390.009,295.052,-205.127
392.555,284.864,-202.317
401.163,280.908,-191.435
408.257,269.028,-176.618
414.596,262.558,-165.535
425.429,250.338,-145.878
431.092,243.572,-122.888
440.522,231.393,-105.871
446.794,216.313,-87.478
460.389,210.916,-62.495
465.439,194.671,-45.783
471.775,185.557,-30.081
475.670,173.456,-2.660
480.417,152.603,12.478
479.803,141.888,29.878
483.155,133.344,50.559
486.326,113.653,74.866
486.234,96.029,95.639
485.946,75.669,117.048
476.868,64.110,139.778
487.096,47.942,157.843
474.653,23.685,181.838
479.154,6.290,201.196
476.113,-13.880,216.454
468.784,-28.902,242.494
464.948,-49.657,259.300
461.536,-73.335,279.354
448.171,-94.130,302.134
452.103,-109.625,321.448
437.371,-129.671,348.985
428.220,-149.680,361.600
421.206,-166.803,377.572
404.424,-186.688,388.576
403.266,-203.412,399.472
395.433,-216.128,414.097
381.076,-217.830,427.138
383.595,-232.574,425.188
374.644,-230.807,433.894
373.920,-244.714,436.607
374.614,-240.536,431.259
378.398,-237.272,438.522
373.918,-246.621,440.990
382.445,-233.038,436.662
387.715,-222.926,433.156
387.847,-209.699,439.828
396.921,-193.582,432.874
400.939,-183.530,430.155
409.758,-158.178,420.806
409.072,-139.317,415.805
415.652,-108.223,409.425
416.185,-91.540,404.583
425.038,-61.344,389.574
434.761,-40.585,371.321
432.997,-21.033,361.228
436.931,-0.903,344.497
434.062,13.247,321.913
447.889,34.899,300.128
453.116,49.937,279.603
449.251,67.717,251.251
454.415,79.977,228.214
450.732,101.726,201.568
446.606,131.159,170.507
447.451,142.792,143.269
437.439,167.047,121.281
430.733,186.071,97.260
423.340,207.956,71.416
409.229,220.966,51.291
400.750,239.507,31.936
393.378,253.992,12.302
378.949,273.548,-7.624
368.601,284.876,-30.098
355.875,298.215,-44.908
342.601,302.501,-61.975
340.420,314.840,-78.360
321.470,322.632,-91.812
316.881,331.697,-101.593
314.366,333.785,-105.316
311.566,333.295,-112.930
309.878,340.263,-115.420
312.202,335.018,-119.394
320.555,326.648,-122.143
324.597,335.202,-124.105
312.294,337.949,-119.425
319.231,332.057,-117.298
322.089,336.387,-121.049
317.716,333.767,-121.592
321.678,336.909,-115.281
315.063,327.011,-127.288
