58.074,-574.371,-195.071
59.268,-579.644,-192.495
56.263,-577.625,-195.085
54.011,-572.157,-194.879
57.872,-571.747,-193.033
60.811,-573.128,-197.609
64.878,-576.719,-195.538
69.340,-567.162,-196.437
82.147,-573.164,-200.759
85.112,-569.596,-202.187
102.080,-567.150,-207.149
118.740,-564.053,-203.569
148.367,-549.468,-207.804
174.376,-536.795,-212.609
204.884,-531.790,-203.790
229.673,-511.774,-212.563
262.068,-488.717,-207.009
294.860,-466.256,-208.434
327.570,-433.739,-206.846
350.374,-406.016,-208.064
370.520,-371.414,-206.864
397.986,-337.364,-209.683
418.382,-299.705,-204.206
435.323,-261.851,-205.245
444.282,-218.522,-197.130
452.023,-171.260,-192.811
466.345,-127.878,-194.192
464.026,-89.674,-193.091
462.058,-47.521,-187.035
458.554,0.962,-190.292
451.537,40.341,-183.359
441.174,77.565,-186.203
426.305,118.188,-183.425
409.354,157.540,-180.060
395.940,192.445,-180.619
370.317,214.248,-181.148
347.264,237.496,-177.895
328.254,258.165,-179.473
302.360,270.962,-182.515
268.891,290.320,-177.750
251.919,301.585,-175.003
236.171,301.249,-170.066
216.047,306.186,-173.855
200.415,309.305,-175.039
184.420,302.033,-172.665
171.473,302.351,-172.493
157.693,296.458,-172.687
156.026,297.710,-171.026
154.208,293.732,-168.619
154.179,285.867,-166.945
166.173,281.742,-166.879
172.520,282.714,-170.334
190.343,278.925,-163.898
204.144,268.521,-169.100
229.004,253.506,-165.814
241.257,238.931,-168.818
257.875,229.072,-164.639
282.120,206.759,-163.290
303.663,194.602,-164.212
317.191,173.821,-159.771
331.588,156.290,-157.890
342.022,140.680,-157.250
352.208,113.475,-157.018
365.116,82.887,-156.792
381.847,57.189,-161.817
388.731,30.210,-162.689
401.884,1.633,-160.680
403.540,-34.599,-160.719
407.914,-61.809,-159.637
409.896,-94.032,-163.664
408.563,-129.144,-157.405
406.264,-157.624,-156.704
403.964,-196.484,-161.995
394.853,-231.948,-158.259
387.046,-259.712,-157.712
382.413,-288.230,-161.887
365.513,-326.373,-162.809
352.083,-357.210,-162.968
340.069,-383.224,-164.540
321.974,-407.025,-159.250
300.824,-426.098,-159.332
286.729,-457.260,-162.537
262.647,-475.040,-162.490
243.780,-496.925,-158.672
222.729,-511.557,-157.489
196.654,-532.498,-161.272
168.780,-545.497,-156.016
148.226,-556.915,-162.376
123.653,-568.304,-163.089
103.221,-570.055,-167.418
79.962,-576.887,-172.959
61.400,-582.698,-174.299
41.834,-584.403,-178.173
30.847,-581.240,-185.621
35.527,-587.050,-194.100
35.978,-583.297,-195.044
42.114,-578.945,-206.751
50.781,-577.841,-204.667
62.590,-572.873,-211.458
75.398,-573.554,-209.405
