-161.602,-525.452,-118.967
-160.640,-522.674,-123.837
-162.784,-524.208,-121.045
-160.793,-523.244,-124.848
-163.370,-524.479,-124.068
-161.623,-524.893,-127.971
-160.976,-523.293,-126.203
-158.104,-525.294,-126.912
-155.131,-527.169,-125.489
-150.971,-527.264,-126.371
-142.860,-528.155,-123.328
-136.565,-529.093,-125.905
-123.102,-533.510,-124.529
-108.387,-534.414,-125.395
-96.444,-536.441,-125.430
-78.558,-538.980,-127.064
-60.238,-539.465,-122.681
-41.890,-538.965,-123.020
-21.431,-538.041,-125.444
4.383,-537.834,-122.545
27.767,-530.034,-124.862
53.380,-525.474,-123.356
81.355,-516.001,-126.246
105.478,-506.544,-124.984
130.542,-495.103,-122.520
167.578,-480.268,-124.621
193.769,-464.147,-123.300
217.022,-449.114,-121.895
242.371,-426.822,-125.225
265.347,-409.307,-123.793
288.367,-387.163,-122.585
307.094,-363.707,-125.934
329.177,-339.585,-125.912
349.920,-317.489,-123.707
368.253,-294.094,-122.494
382.531,-271.285,-123.391
393.608,-246.134,-125.616
406.695,-226.252,-124.854
414.386,-206.109,-124.407
426.326,-186.918,-125.660
431.771,-171.216,-124.238
438.849,-151.676,-124.776
441.926,-139.666,-121.727
450.169,-124.876,-124.791
454.455,-114.770,-124.518
457.893,-104.344,-123.895
459.283,-99.448,-125.409
459.788,-97.718,-126.247
460.085,-95.405,-122.530
459.741,-97.683,-123.829
457.870,-102.925,-125.072
455.929,-113.737,-123.297
455.355,-124.100,-126.792
450.855,-136.544,-127.403
447.176,-142.713,-124.470
447.298,-150.454,-124.066
443.604,-154.886,-127.480
440.415,-163.468,-123.142
436.055,-174.861,-123.167
431.071,-189.829,-126.327
421.473,-206.463,-125.993
412.590,-225.139,-124.983
403.820,-246.065,-121.404
390.289,-262.883,-126.263
379.797,-284.901,-123.959
367.142,-303.869,-128.822
351.048,-324.922,-125.424
334.294,-342.885,-125.501
312.201,-366.434,-127.001
297.928,-384.544,-122.622
280.307,-402.134,-124.463
264.502,-416.094,-123.642
244.564,-430.204,-125.033
230.793,-443.383,-124.738
212.892,-454.770,-123.136
194.113,-464.447,-124.886
176.927,-476.820,-124.480
161.077,-483.056,-124.803
144.792,-495.119,-123.111
127.447,-502.139,-124.149
108.477,-508.700,-120.330
94.074,-512.737,-124.329
80.987,-518.855,-123.730
64.271,-523.285,-126.997
50.058,-525.285,-123.553
35.353,-530.935,-123.172
22.080,-531.717,-123.557
5.572,-534.321,-125.663
-5.753,-537.491,-122.227
-20.609,-537.255,-126.090
-39.237,-537.866,-127.142
-52.214,-538.607,-124.582
-65.211,-538.828,-122.252
-77.405,-540.787,-121.632
-89.639,-538.752,-123.610
-98.516,-536.369,-123.649
-109.275,-535.299,-122.479
-114.212,-535.234,-124.897
-117.642,-533.686,-125.037
-121.751,-530.674,-125.428
