160.489,563.455,-34.391
159.382,559.332,-39.764
153.625,560.763,-38.738
164.116,561.727,-39.088
161.545,556.184,-39.631
156.045,559.332,-39.296
159.602,568.179,-39.018
159.031,557.665,-39.710
156.957,562.244,-43.804
161.807,558.578,-42.872
162.706,559.598,-41.845
156.289,560.186,-35.030
158.411,556.355,-40.172
158.089,556.635,-43.117
160.846,563.066,-41.046
156.746,556.606,-41.140
155.445,562.225,-44.031
158.185,562.409,-38.629
157.632,555.687,-40.574
161.474,558.557,-41.338
156.825,556.348,-37.750
156.334,560.635,-39.310
158.696,561.442,-38.289
158.157,556.534,-38.780
155.531,559.460,-33.274
155.302,563.008,-43.362
152.733,562.820,-38.648
135.092,565.286,-46.351
126.772,569.848,-37.680
109.555,566.335,-42.848
92.358,571.984,-42.832
72.320,570.290,-39.391
57.416,572.062,-38.930
43.960,572.882,-29.738
22.495,576.207,-15.365
8.787,567.019,2.844
-4.464,566.611,11.716
-17.363,559.671,31.720
-34.714,555.629,39.461
-46.989,550.118,63.056
-60.307,544.640,75.318
-69.451,536.543,89.518
-74.156,531.600,115.989
-76.730,534.772,136.560
-72.984,525.880,158.033
-76.182,518.951,170.884
-74.157,513.713,197.761
-77.853,504.913,218.501
-83.216,497.092,238.908
-73.385,492.949,252.079
-71.164,490.685,275.671
-66.621,492.125,294.303
-59.791,486.327,314.116
-40.231,483.703,345.035
-23.060,476.933,356.712
-15.765,479.097,370.495
-0.963,478.429,386.664
30.850,476.012,390.686
51.882,471.429,407.417
77.741,471.853,410.532
100.206,464.081,417.291
126.031,457.623,420.549
156.811,453.380,420.129
178.199,446.870,425.375
205.738,439.342,421.371
224.060,436.249,408.639
244.480,435.389,399.234
266.096,426.624,378.245
283.402,429.504,357.763
300.968,435.417,342.397
310.685,440.964,316.424
315.112,449.851,283.383
330.996,463.945,261.658
339.939,469.163,230.586
334.974,474.983,207.993
333.981,478.725,185.677
337.425,491.581,160.889
328.933,500.960,137.286
328.485,508.777,113.296
318.562,512.232,92.578
306.653,525.681,74.689
298.473,537.555,60.355
285.124,543.224,48.676
272.566,544.189,37.572
259.305,551.142,22.739
243.456,560.322,17.667
226.352,560.304,13.215
209.711,565.876,6.471
203.239,564.465,-0.997
191.015,569.402,-1.660
177.303,573.533,-3.390
169.191,576.251,-6.461
166.173,571.941,-6.904
154.477,571.135,-10.702
150.197,570.126,-13.970
142.675,573.058,-9.265
139.538,569.094,-12.072
138.691,567.206,-11.060
145.435,565.097,-9.355
143.463,566.525,-19.569
