-60.311,509.751,-156.253
-69.764,506.747,-153.757
-73.214,507.725,-152.848
-79.134,504.716,-149.988
-84.639,501.960,-149.890
-91.600,504.746,-150.605
-86.492,501.301,-150.393
-95.173,498.080,-143.901
-106.894,493.341,-143.046
-112.095,489.101,-134.668
-121.711,481.736,-129.656
-131.168,473.480,-121.391
-134.717,469.527,-111.661
-147.874,459.926,-97.430
-155.754,448.433,-90.600
-163.349,444.020,-73.893
-164.012,439.564,-62.056
-167.306,429.775,-42.010
-171.272,429.575,-35.207
-175.908,428.446,-14.991
-180.444,423.191,9.756
-176.805,420.063,27.081
-175.380,421.798,50.119
-171.348,424.092,75.449
-168.969,415.518,97.718
-160.309,423.372,126.807
-158.150,422.111,153.401
-150.204,428.169,180.141
-141.525,425.833,206.264
-128.370,428.441,229.202
-109.797,436.722,253.422
-87.989,446.900,266.345
-71.878,443.840,281.560
-57.130,440.054,298.915
-35.771,444.589,303.444
-23.162,448.447,310.097
-9.776,453.654,312.504
6.453,454.263,310.499
17.171,462.536,307.742
24.673,464.067,296.606
33.964,469.312,296.787
39.906,474.972,285.469
49.054,476.771,276.393
52.480,484.238,270.024
61.948,486.388,265.044
68.440,490.279,254.322
77.421,496.134,242.350
81.170,498.993,233.792
91.167,497.734,223.665
99.179,501.638,216.463
108.854,498.932,202.645
128.895,498.470,186.986
134.903,500.807,174.374
143.603,499.479,161.180
145.888,502.453,149.493
152.485,501.863,131.645
152.925,502.433,119.254
162.357,503.293,99.700
162.208,506.639,75.407
168.745,506.885,57.368
169.557,505.559,34.207
168.695,504.426,9.370
164.506,501.323,-12.655
151.739,503.644,-47.429
142.832,498.379,-70.554
128.476,498.095,-95.305
117.054,493.918,-104.203
103.891,495.160,-122.258
85.260,495.333,-128.957
67.495,484.271,-134.349
46.844,485.643,-142.859
33.558,477.606,-146.975
11.653,470.688,-155.072
-8.322,460.361,-162.100
-20.235,449.449,-161.406
-30.538,454.751,-156.914
-39.667,445.657,-160.438
-48.134,436.178,-159.338
-53.064,428.503,-160.037
-55.282,430.491,-159.698
-59.415,424.320,-160.325
-60.064,423.186,-159.478
-64.461,422.093,-163.809
-64.138,419.321,-157.004
-60.500,423.645,-153.911
-62.921,420.660,-152.440
-58.943,426.495,-148.607
-57.238,428.346,-150.541
-53.136,418.158,-145.105
-60.303,422.223,-144.768
-56.836,423.677,-152.276
-57.321,426.215,-151.554
-57.532,420.892,-153.018
-54.562,425.352,-157.671
-57.449,422.699,-158.390
-52.062,424.580,-159.562
-48.381,428.602,-157.980
-45.422,429.691,-160.209
-41.631,431.076,-159.450
-36.182,432.776,-152.849
