503.496,112.572,-486.953
502.337,109.354,-483.714
504.231,113.140,-480.888
503.530,110.905,-480.306
504.637,113.578,-481.659
504.754,115.642,-485.881
503.052,107.899,-484.427
497.544,111.682,-479.417
502.244,112.433,-481.067
501.658,110.337,-481.286
500.218,112.652,-477.428
507.729,117.154,-483.234
503.663,113.515,-482.698
502.592,109.987,-478.838
508.612,115.596,-475.313
508.150,110.784,-474.241
508.705,109.032,-466.376
512.339,117.535,-458.881
521.186,124.475,-455.186
524.073,119.838,-445.547
525.880,123.616,-433.008
529.999,124.065,-418.368
532.474,137.197,-401.290
538.923,145.351,-389.949
545.927,148.855,-360.911
545.768,158.221,-342.225
543.504,167.678,-319.760
544.232,177.977,-291.864
549.123,181.546,-270.603
548.137,188.038,-246.678
545.534,190.144,-219.729
550.186,195.738,-195.300
546.275,195.193,-158.479
543.853,195.605,-131.969
538.563,193.497,-102.867
530.833,195.556,-85.017
526.628,199.320,-57.791
519.734,193.906,-37.324
516.413,194.482,-22.953
511.151,190.468,-3.608
498.873,190.982,22.775
492.538,189.392,35.854
478.079,187.102,45.197
469.597,189.472,56.278
459.416,190.704,72.183
449.306,191.722,83.682
433.340,186.201,93.561
425.903,191.065,104.619
415.839,188.478,111.291
410.103,185.546,125.959
397.987,182.053,129.300
386.731,185.852,128.140
382.410,186.791,139.719
374.995,179.443,139.602
378.328,179.299,143.009
372.051,176.480,138.311
377.039,173.437,143.507
377.642,170.759,137.384
380.232,172.919,132.291
382.108,164.390,129.295
386.566,167.809,121.856
395.145,163.577,111.862
403.072,169.871,106.400
410.116,165.277,95.169
423.711,164.359,86.135
431.513,162.420,78.527
449.880,161.591,48.919
460.763,163.141,33.552
473.819,161.973,17.248
479.556,161.122,4.190
490.451,160.577,-13.586
503.094,154.974,-37.105
503.018,152.940,-52.445
520.260,154.302,-72.027
523.194,153.498,-88.714
526.535,153.363,-108.923
533.781,153.759,-129.479
544.105,149.489,-146.737
542.525,156.732,-175.810
551.543,152.040,-196.875
549.110,150.162,-218.798
552.652,150.542,-242.474
553.218,152.860,-262.719
548.583,151.567,-288.418
547.456,150.950,-303.945
544.373,150.904,-326.611
540.528,153.278,-347.858
536.484,151.974,-358.278
525.293,152.179,-377.413
524.976,153.173,-398.573
518.515,145.293,-408.382
514.634,145.589,-431.972
505.185,137.555,-447.289
502.497,134.585,-459.050
499.096,136.285,-468.215
491.659,124.077,-482.030
489.726,127.371,-488.029
487.810,120.912,-499.323
487.553,115.775,-509.953
481.884,100.697,-510.471
