417.439,17.137,-307.049
418.187,17.866,-310.054
418.599,18.261,-308.337
417.984,18.265,-310.255
418.090,17.899,-310.260
418.126,18.966,-308.910
415.741,19.246,-310.723
418.273,17.371,-307.510
419.012,20.553,-309.718
417.504,23.168,-310.804
416.129,17.343,-306.421
420.477,15.294,-302.046
423.464,18.888,-297.325
427.898,14.178,-286.011
435.905,15.045,-277.459
438.281,13.334,-261.853
451.542,11.569,-238.966
458.062,12.819,-212.774
464.829,9.222,-186.324
472.112,9.737,-161.723
478.403,4.678,-131.027
482.909,6.992,-103.650
486.252,4.603,-70.882
486.723,5.079,-40.971
492.785,4.545,-8.690
487.243,6.552,22.791
484.945,7.074,54.612
481.902,8.255,100.008
474.231,6.514,129.104
466.380,8.646,158.657
457.311,9.011,184.711
448.633,12.887,215.709
440.709,12.478,241.447
428.332,16.647,269.398
417.074,20.690,293.782
407.337,21.576,311.870
390.488,22.444,330.168
387.846,23.163,347.922
375.801,27.186,363.324
360.447,29.311,379.648
355.885,28.424,391.834
347.781,31.038,402.336
339.798,32.337,415.697
334.455,31.869,420.361
328.688,35.002,426.033
322.057,33.361,434.212
318.833,37.165,443.642
320.191,36.523,442.338
316.345,38.254,446.203
318.404,35.659,447.471
321.996,37.020,442.784
324.691,35.456,445.388
331.431,33.564,440.322
338.895,32.922,433.221
347.951,29.706,428.724
359.763,31.618,420.488
367.559,28.592,409.665
377.950,30.207,401.195
388.679,25.609,387.878
402.688,23.970,373.721
414.915,22.773,358.832
427.784,19.297,341.394
439.511,18.766,316.604
456.682,17.608,287.706
466.750,14.544,266.956
478.519,12.902,241.896
488.490,6.892,211.426
498.307,8.272,182.534
505.541,4.977,154.497
516.599,4.574,124.240
520.436,1.717,87.475
528.085,4.226,54.059
527.823,2.867,21.916
529.435,1.123,-6.260
527.560,3.309,-38.204
528.836,4.685,-65.218
523.807,2.197,-94.644
519.722,4.540,-120.088
512.155,0.911,-147.514
507.392,4.858,-173.705
501.859,8.486,-194.160
491.531,10.028,-224.039
482.297,11.107,-241.643
477.498,13.928,-259.771
465.339,13.943,-279.794
458.606,13.252,-294.101
452.940,14.895,-308.333
441.519,22.607,-318.537
436.775,19.585,-328.128
428.498,20.871,-334.925
424.235,20.914,-338.487
421.836,20.559,-345.440
414.455,24.263,-346.033
413.155,22.718,-343.145
414.527,23.368,-343.142
415.599,20.937,-338.505
416.899,23.751,-333.322
416.174,22.843,-329.330
417.982,22.142,-326.350
421.306,23.612,-324.357
